report_investigation_date,county,age_group,sex,case_count
2020-04-05,HARRISON,60-69,M,3
2020-04-05,HARRISON,30-39,F,1
2020-04-05,HENDRICKS,80+,M,1
2020-04-05,HENDRICKS,70-79,F,2
2020-04-05,HENDRICKS,40-49,F,2
2020-04-05,HENDRICKS,50-59,F,5
2020-04-05,HENDRICKS,20-29,F,1
2020-04-05,HENDRICKS,30-39,F,2
2020-04-05,HENDRICKS,30-39,M,1
2020-04-05,HENDRICKS,70-79,M,2
2020-04-05,HENDRICKS,40-49,M,3
2020-04-05,HENDRICKS,20-29,M,1
2020-04-05,HENDRICKS,50-59,M,2
2020-04-05,HENRY,20-29,M,1
2020-04-05,HENRY,50-59,F,1
2020-04-05,HOWARD,40-49,F,1
2020-04-05,HOWARD,0-19,M,1
2020-04-05,HOWARD,50-59,M,1
2020-04-05,JASPER,20-29,F,1
2020-04-05,JEFFERSON,50-59,F,1
2020-04-05,JENNINGS,70-79,F,1
2020-04-05,JENNINGS,0-19,F,1
2020-04-05,JOHNSON,20-29,F,4
2020-04-05,JOHNSON,0-19,F,1
2020-04-05,JOHNSON,70-79,F,4
2020-04-05,JOHNSON,50-59,F,1
2020-04-05,JOHNSON,70-79,M,1
2020-04-05,JOHNSON,20-29,M,1
2020-04-05,JOHNSON,60-69,F,4
2020-04-05,JOHNSON,50-59,M,3
2020-04-05,JOHNSON,30-39,F,2
2020-04-05,JOHNSON,30-39,M,3
2020-04-05,JOHNSON,80+,F,1
2020-04-05,JOHNSON,40-49,M,2
2020-04-05,KNOX,20-29,M,1
2020-04-05,KNOX,40-49,F,1
2020-04-05,KOSCIUSKO,50-59,M,1
2020-04-05,KOSCIUSKO,30-39,M,1
2020-04-05,LAGRANGE,80+,M,1
2020-04-05,LAGRANGE,70-79,F,1
2020-04-05,LAKE,40-49,M,2
2020-04-05,LAKE,50-59,F,5
2020-04-05,LAKE,20-29,M,1
2020-04-05,LAKE,20-29,F,3
2020-04-05,LAKE,50-59,M,3
2020-04-05,LAKE,40-49,F,3
2020-04-05,LAKE,70-79,M,2
2020-04-05,LAKE,60-69,F,4
2020-04-05,LAKE,60-69,M,4
2020-04-05,LAKE,30-39,M,2
2020-04-05,LAKE,70-79,F,1
2020-04-05,LAKE,80+,M,1
2020-04-05,LAKE,30-39,F,2
2020-04-05,MADISON,20-29,F,1
2020-04-05,MADISON,30-39,F,2
2020-04-05,MADISON,50-59,M,2
2020-04-05,MADISON,50-59,F,2
2020-04-05,MADISON,60-69,M,1
2020-04-05,MADISON,80+,F,1
2020-04-05,MADISON,70-79,M,1
2020-04-05,MADISON,40-49,F,2
2020-04-05,MADISON,70-79,F,2
2020-04-05,MARION,20-29,F,24
2020-04-05,MARION,60-69,F,23
2020-04-05,MARION,50-59,F,18
2020-04-05,MARION,0-19,F,1
2020-04-05,MARION,40-49,F,19
2020-04-05,MARION,70-79,F,11
2020-04-05,MARION,80+,F,6
2020-04-05,MARION,30-39,F,22
2020-04-05,MARION,60-69,M,12
2020-04-05,MARION,60-69,U,1
2020-04-05,MARION,70-79,M,9
2020-04-05,MARION,20-29,M,7
2020-04-05,MARION,50-59,U,1
2020-04-05,MARION,80+,M,2
2020-04-05,MARION,30-39,M,9
2020-04-05,MARION,50-59,M,20
2020-04-05,MARION,40-49,M,14
2020-04-05,MARSHALL,50-59,F,1
2020-04-05,MARSHALL,70-79,M,1
2020-04-05,MARTIN,50-59,F,1
2020-04-05,MONROE,50-59,F,1
2020-04-05,MONROE,50-59,M,1
2020-04-05,MONTGOMERY,30-39,M,1
2020-04-05,MORGAN,60-69,F,1
2020-04-05,MORGAN,30-39,M,1
2020-04-05,MORGAN,40-49,F,1
2020-04-05,MORGAN,0-19,F,1
2020-04-05,MORGAN,50-59,M,1
2020-04-05,MORGAN,70-79,M,1
2020-04-05,MORGAN,50-59,F,1
2020-04-05,MORGAN,60-69,M,1
2020-04-05,MORGAN,30-39,F,1
2020-04-05,MORGAN,40-49,M,1
2020-04-05,NEWTON,70-79,M,1
2020-04-05,NEWTON,60-69,M,1
2020-04-05,ORANGE,70-79,M,1
2020-04-05,ORANGE,60-69,F,1
2020-04-05,PARKE,30-39,F,1
2020-04-05,PARKE,20-29,F,1
2020-04-05,PORTER,80+,M,1
2020-04-05,PORTER,70-79,F,1
2020-04-05,PORTER,50-59,M,1
2020-04-05,PORTER,40-49,F,2
2020-04-05,PORTER,30-39,F,2
2020-04-05,PORTER,50-59,F,3
2020-04-05,PORTER,80+,F,1
2020-04-05,PORTER,60-69,F,2
2020-04-05,PORTER,70-79,M,3
2020-04-05,PORTER,30-39,M,2
2020-04-05,PULASKI,50-59,F,1
2020-04-05,PUTNAM,30-39,M,1
2020-04-05,PUTNAM,60-69,M,1
2020-04-05,PUTNAM,50-59,M,1
2020-04-05,RIPLEY,60-69,M,1
2020-04-05,RIPLEY,30-39,F,2
2020-04-05,RIPLEY,70-79,M,1
2020-04-05,RIPLEY,50-59,F,1
2020-04-05,RIPLEY,50-59,M,2
2020-04-05,RUSH,30-39,F,1
2020-04-05,SHELBY,50-59,M,1
2020-04-05,SHELBY,60-69,M,2
2020-04-05,SHELBY,40-49,M,1
2020-04-05,SHELBY,0-19,M,1
2020-04-05,SHELBY,20-29,M,1
2020-04-05,SHELBY,80+,F,2
2020-04-05,ST JOSEPH,30-39,M,1
2020-04-05,ST JOSEPH,80+,M,1
2020-04-05,ST JOSEPH,60-69,F,1
2020-04-05,ST JOSEPH,40-49,F,1
2020-04-05,ST JOSEPH,50-59,M,1
2020-04-05,ST JOSEPH,50-59,F,2
2020-04-05,ST JOSEPH,30-39,F,1
2020-04-05,ST JOSEPH,40-49,M,1
2020-04-05,STARKE,40-49,F,1
2020-04-05,STEUBEN,60-69,M,1
2020-04-05,STEUBEN,50-59,F,1
2020-04-05,SWITZERLAND,40-49,F,1
2020-04-05,SWITZERLAND,60-69,F,1
2020-04-05,TIPPECANOE,40-49,F,2
2020-04-05,TIPPECANOE,40-49,M,1
2020-04-05,TIPPECANOE,30-39,M,1
2020-04-05,TIPPECANOE,0-19,F,1
2020-04-05,VANDERBURGH,20-29,M,1
2020-04-05,VANDERBURGH,30-39,F,1
2020-04-05,VIGO,30-39,M,1
2020-04-05,VIGO,40-49,M,1
2020-04-05,VIGO,80+,F,1
2020-04-05,VIGO,20-29,M,1
2020-04-05,VIGO,60-69,M,2
2020-04-05,WABASH,70-79,M,1
2020-04-05,WABASH,40-49,F,1
2020-04-05,WARRICK,60-69,F,2
2020-04-05,WARRICK,60-69,M,1
2020-04-05,WARRICK,80+,F,1
2020-04-05,WARRICK,50-59,F,1
2020-04-05,WARRICK,30-39,F,1
2020-04-05,WAYNE,80+,M,1
2020-04-05,WAYNE,50-59,F,1
2020-04-05,WHITLEY,30-39,F,1
2020-04-05,WHITLEY,50-59,F,1
2020-04-06,ALLEN,60-69,F,1
2020-04-06,ALLEN,20-29,F,1
2020-04-06,ALLEN,50-59,F,1
2020-04-06,ALLEN,70-79,M,1
2020-04-06,ALLEN,50-59,M,3
2020-04-06,ALLEN,20-29,M,1
2020-04-06,ALLEN,80+,M,1
2020-04-06,ALLEN,60-69,M,2
2020-04-06,BARTHOLOMEW,20-29,M,1
2020-04-06,BOONE,40-49,F,2
2020-04-06,BOONE,40-49,M,1
2020-04-06,BOONE,50-59,M,2
2020-04-06,BOONE,60-69,F,2
2020-04-06,BOONE,20-29,F,1
2020-04-06,BOONE,60-69,M,1
2020-04-06,BROWN,80+,M,1
2020-04-06,CASS,50-59,M,1
2020-04-06,CASS,30-39,F,1
2020-04-06,CASS,40-49,M,1
2020-04-06,CASS,80+,M,1
2020-04-06,CASS,40-49,F,2
2020-04-06,CASS,60-69,F,1
2020-04-06,CASS,80+,F,1
2020-04-06,CLARK,20-29,F,1
2020-04-06,CLARK,50-59,F,2
2020-04-06,CLARK,20-29,M,1
2020-04-06,CLARK,30-39,F,1
2020-04-06,CLARK,40-49,M,1
2020-04-06,CLARK,70-79,M,1
2020-04-06,CLARK,40-49,F,2
2020-04-06,CLARK,60-69,F,1
2020-04-06,CLARK,50-59,M,1
2020-04-06,CLAY,40-49,F,1
2020-04-06,CLAY,30-39,F,1
2020-04-06,CLINTON,70-79,F,1
2020-04-06,CRAWFORD,40-49,F,1
2020-04-06,CRAWFORD,0-19,M,1
2020-04-06,CRAWFORD,70-79,F,1
2020-04-06,DAVIESS,70-79,M,1
2020-04-06,DEARBORN,50-59,M,2
2020-04-06,DEARBORN,60-69,M,1
2020-04-06,DEARBORN,50-59,F,2
2020-04-06,DEARBORN,70-79,F,1
2020-04-06,DECATUR,60-69,F,1
2020-04-06,DECATUR,20-29,F,1
2020-04-06,DECATUR,30-39,F,1
2020-04-06,DELAWARE,40-49,F,1
2020-04-06,ELKHART,30-39,F,1
2020-04-06,ELKHART,70-79,M,1
2020-04-06,ELKHART,60-69,F,1
2020-04-06,ELKHART,20-29,F,1
2020-04-06,ELKHART,40-49,M,1
2020-04-06,ELKHART,40-49,F,1
2020-04-06,ELKHART,60-69,M,1
2020-04-06,FAYETTE,70-79,F,1
2020-04-06,FAYETTE,50-59,M,1
2020-04-06,FLOYD,60-69,F,1
2020-04-06,FLOYD,30-39,F,4
2020-04-06,FLOYD,40-49,M,3
2020-04-06,FLOYD,50-59,M,1
2020-04-06,FLOYD,20-29,F,1
2020-04-06,FLOYD,50-59,F,1
2020-04-06,FLOYD,40-49,F,4
2020-04-06,FLOYD,0-19,F,1
2020-04-06,FRANKLIN,50-59,F,1
2020-04-06,FRANKLIN,40-49,F,1
2020-04-06,FRANKLIN,60-69,F,1
2020-04-06,FRANKLIN,70-79,F,1
2020-04-06,FRANKLIN,20-29,F,1
2020-04-06,HAMILTON,50-59,F,5
2020-04-06,HAMILTON,50-59,M,1
2020-04-06,HAMILTON,20-29,F,4
2020-04-06,HAMILTON,40-49,F,2
2020-04-06,HAMILTON,30-39,M,1
2020-04-06,HAMILTON,40-49,M,3
2020-04-06,HAMILTON,20-29,M,1
2020-04-06,HAMILTON,80+,M,2
2020-04-06,HAMILTON,30-39,F,3
2020-04-06,HANCOCK,50-59,F,1
2020-04-06,HANCOCK,50-59,M,3
2020-04-06,HANCOCK,40-49,M,1
2020-04-06,HANCOCK,20-29,F,2
2020-04-06,HANCOCK,40-49,F,1
2020-04-06,HANCOCK,60-69,F,1
2020-04-06,HANCOCK,30-39,M,2
2020-04-06,HARRISON,60-69,F,1
2020-04-06,HARRISON,40-49,F,2
2020-04-06,HARRISON,60-69,M,2
2020-04-06,HARRISON,80+,F,1
2020-04-06,HARRISON,30-39,F,1
2020-04-06,HARRISON,70-79,M,1
2020-04-06,HARRISON,50-59,F,1
2020-04-06,HARRISON,50-59,M,2
2020-04-06,HENDRICKS,30-39,F,1
2020-04-06,HENDRICKS,70-79,M,3
2020-04-06,HENDRICKS,80+,M,1
2020-04-06,HENDRICKS,50-59,M,3
2020-04-06,HENDRICKS,60-69,M,1
2020-04-06,HENDRICKS,60-69,F,3
2020-04-06,HENDRICKS,20-29,F,2
2020-04-06,HENDRICKS,50-59,F,4
2020-04-06,HENDRICKS,40-49,F,2
2020-04-06,HENDRICKS,30-39,M,2
2020-04-06,HENDRICKS,20-29,M,2
2020-04-06,HENDRICKS,40-49,M,3
2020-04-06,HENRY,60-69,F,1
2020-04-06,HENRY,60-69,M,1
2020-04-06,HOWARD,40-49,F,1
2020-04-06,HOWARD,50-59,M,1
2020-04-06,HOWARD,60-69,F,1
2020-04-06,HOWARD,60-69,M,1
2020-04-06,HUNTINGTON,60-69,M,1
2020-04-06,HUNTINGTON,30-39,F,1
2020-04-06,JACKSON,40-49,M,1
2020-04-06,JACKSON,20-29,F,1
2020-04-06,JACKSON,60-69,F,1
2020-04-06,JENNINGS,60-69,M,1
2020-04-06,JENNINGS,80+,F,1
2020-04-06,JENNINGS,50-59,F,1
2020-04-06,JOHNSON,0-19,M,1
2020-04-06,JOHNSON,60-69,M,1
2020-04-06,JOHNSON,40-49,F,3
2020-04-06,JOHNSON,50-59,F,2
2020-04-06,JOHNSON,60-69,U,1
2020-04-06,JOHNSON,30-39,M,1
2020-04-06,JOHNSON,40-49,M,2
2020-04-06,JOHNSON,30-39,F,5
2020-04-06,JOHNSON,60-69,F,1
2020-04-06,JOHNSON,50-59,M,2
2020-04-06,KNOX,0-19,M,1
2020-04-06,LAKE,70-79,M,3
2020-04-06,LAKE,50-59,F,6
2020-04-06,LAKE,80+,F,1
2020-04-06,LAKE,60-69,F,3
2020-04-06,LAKE,80+,M,2
2020-04-06,LAKE,50-59,M,7
2020-04-06,LAKE,40-49,F,8
2020-04-06,LAKE,30-39,F,2
2020-04-06,LAKE,70-79,F,3
2020-04-06,LAKE,60-69,M,8
2020-04-06,LAKE,40-49,M,6
2020-04-06,LAKE,20-29,F,2
2020-04-06,LAKE,30-39,M,2
2020-04-06,LAPORTE,50-59,M,1
2020-04-06,LAPORTE,30-39,M,3
2020-04-06,LAWRENCE,70-79,M,2
2020-04-06,LAWRENCE,80+,F,5
2020-04-06,LAWRENCE,60-69,F,1
2020-04-06,MADISON,70-79,F,2
2020-04-06,MADISON,80+,F,13
2020-04-06,MADISON,20-29,M,1
2020-04-06,MADISON,30-39,M,1
2020-04-06,MADISON,50-59,M,1
2020-04-06,MADISON,80+,M,3
2020-04-06,MADISON,70-79,M,1
2020-04-06,MADISON,40-49,F,2
2020-04-06,MADISON,0-19,F,2
2020-04-06,MADISON,60-69,F,3
2020-04-06,MADISON,50-59,F,1
2020-04-06,MADISON,20-29,F,3
2020-04-06,MADISON,40-49,M,1
2020-04-06,MARION,0-19,M,2
2020-04-06,MARION,70-79,M,9
2020-04-06,MARION,30-39,M,11
2020-04-06,MARION,0-19,F,3
2020-04-06,MARION,20-29,U,1
2020-04-06,MARION,50-59,M,28
2020-04-06,MARION,40-49,M,11
2020-04-06,MARION,50-59,F,20
2020-04-06,MARION,80+,F,3
2020-04-06,MARION,20-29,F,13
2020-04-06,MARION,40-49,F,15
2020-04-06,MARION,20-29,M,7
2020-04-06,MARION,60-69,M,20
2020-04-06,MARION,30-39,F,20
2020-04-06,MARION,70-79,F,11
2020-04-06,MARION,80+,M,4
2020-04-06,MARION,60-69,F,17
2020-04-06,MARSHALL,40-49,F,1
2020-04-06,MARSHALL,60-69,F,1
2020-04-06,MIAMI,60-69,M,1
2020-04-06,MIAMI,40-49,M,1
2020-04-06,MONROE,40-49,F,1
2020-04-06,MONROE,20-29,F,1
2020-04-06,MONROE,80+,F,1
2020-04-06,MONROE,30-39,F,2
2020-04-06,MONTGOMERY,30-39,M,1
2020-04-06,MORGAN,50-59,F,1
2020-04-06,MORGAN,40-49,M,1
2020-04-06,MORGAN,20-29,U,1
2020-04-06,NOBLE,40-49,M,1
2020-04-06,ORANGE,20-29,F,1
2020-04-06,ORANGE,30-39,F,1
2020-04-06,OWEN,50-59,F,1
2020-04-06,PARKE,30-39,F,1
2020-04-06,PORTER,50-59,M,2
2020-04-06,PORTER,20-29,F,1
2020-04-06,PORTER,40-49,F,1
2020-04-06,PUTNAM,30-39,F,2
2020-04-06,PUTNAM,40-49,M,1
2020-04-06,PUTNAM,50-59,F,2
2020-04-06,RANDOLPH,80+,F,1
2020-04-06,RIPLEY,50-59,M,1
2020-04-06,RIPLEY,80+,M,1
2020-04-06,RIPLEY,60-69,F,1
2020-04-06,SCOTT,50-59,M,1
2020-04-06,SHELBY,20-29,M,3
2020-04-06,SHELBY,40-49,F,1
2020-04-06,SHELBY,50-59,M,2
2020-04-06,SHELBY,40-49,M,1
2020-04-06,ST JOSEPH,30-39,M,2
2020-04-06,ST JOSEPH,0-19,M,1
2020-04-06,ST JOSEPH,40-49,M,1
2020-04-06,ST JOSEPH,20-29,M,1
2020-04-06,ST JOSEPH,80+,F,1
2020-04-06,ST JOSEPH,0-19,F,1
2020-04-06,ST JOSEPH,60-69,F,3
2020-04-06,ST JOSEPH,30-39,F,1
2020-04-06,ST JOSEPH,20-29,F,1
2020-04-06,ST JOSEPH,50-59,F,4
2020-04-06,STARKE,70-79,F,1
2020-04-06,STEUBEN,80+,M,1
2020-04-06,TIPPECANOE,60-69,M,1
2020-04-06,TIPTON,30-39,M,1
2020-04-06,TIPTON,50-59,M,1
2020-04-06,VIGO,30-39,M,1
2020-04-06,WABASH,70-79,M,1
2020-04-06,WABASH,60-69,F,1
2020-04-06,WARRICK,20-29,F,1
2020-04-06,WARRICK,60-69,M,1
2020-04-06,WARRICK,80+,F,1
2020-04-06,WARRICK,70-79,F,1
2020-04-06,WARRICK,40-49,M,1
2020-04-06,WASHINGTON,50-59,F,1
2020-04-06,WAYNE,60-69,M,1
2020-04-06,WAYNE,70-79,M,1
2020-04-07,ALLEN,40-49,F,1
2020-04-07,ALLEN,40-49,M,1
2020-04-07,ALLEN,80+,M,2
2020-04-07,ALLEN,80+,F,2
2020-04-07,ALLEN,50-59,F,2
2020-04-07,BARTHOLOMEW,50-59,F,1
2020-04-07,BARTHOLOMEW,40-49,M,1
2020-04-07,BARTHOLOMEW,50-59,M,1
2020-04-07,BARTHOLOMEW,80+,M,1
2020-04-07,BARTHOLOMEW,70-79,F,2
2020-04-07,BARTHOLOMEW,60-69,F,3
2020-04-07,BARTHOLOMEW,60-69,U,1
2020-04-07,BARTHOLOMEW,60-69,M,1
2020-04-07,BOONE,80+,F,1
2020-04-07,BOONE,60-69,F,1
2020-04-07,BOONE,50-59,M,1
2020-04-07,CASS,50-59,F,2
2020-04-07,CASS,70-79,M,1
2020-04-07,CLARK,30-39,F,1
2020-04-07,CLARK,30-39,M,1
2020-04-07,CLARK,70-79,M,1
2020-04-07,CLARK,40-49,M,1
2020-04-07,CLARK,40-49,F,1
2020-04-07,CLAY,30-39,M,1
2020-04-07,CLAY,50-59,M,1
2020-04-07,CLINTON,50-59,M,2
2020-04-07,CRAWFORD,50-59,M,1
2020-04-07,CRAWFORD,20-29,F,1
2020-04-07,DAVIESS,80+,F,1
2020-04-07,DEARBORN,60-69,M,1
2020-04-07,DEARBORN,80+,F,1
2020-04-07,DECATUR,40-49,U,1
2020-04-07,DECATUR,50-59,M,1
2020-04-07,DECATUR,60-69,M,1
2020-04-07,DECATUR,50-59,F,1
2020-04-07,DECATUR,70-79,M,2
2020-04-07,DECATUR,30-39,F,1
2020-04-07,DELAWARE,30-39,F,1
2020-04-07,DELAWARE,50-59,F,1
2020-04-07,DELAWARE,70-79,F,1
2020-04-07,DELAWARE,40-49,F,2
2020-04-07,DELAWARE,70-79,M,1
2020-04-07,DUBOIS,50-59,M,1
2020-04-07,DUBOIS,30-39,M,1
2020-04-07,ELKHART,50-59,F,2
2020-04-07,ELKHART,60-69,M,1
2020-04-07,FLOYD,80+,F,1
2020-04-07,FRANKLIN,60-69,M,1
2020-04-07,FRANKLIN,50-59,F,1
2020-04-07,GRANT,60-69,F,1
2020-04-07,GRANT,40-49,F,1
2020-04-07,GREENE,60-69,M,1
2020-04-07,HAMILTON,50-59,F,3
2020-04-07,HAMILTON,30-39,F,3
2020-04-07,HAMILTON,50-59,M,2
2020-04-07,HAMILTON,40-49,F,2
2020-04-07,HAMILTON,80+,M,1
2020-04-07,HAMILTON,70-79,F,1
2020-04-07,HAMILTON,20-29,M,1
2020-04-07,HAMILTON,40-49,M,4
2020-04-07,HAMILTON,80+,F,2
2020-04-07,HAMILTON,70-79,M,1
2020-04-07,HAMILTON,60-69,M,1
2020-04-07,HAMILTON,30-39,M,3
2020-04-07,HAMILTON,60-69,F,1
2020-04-07,HAMILTON,20-29,F,2
2020-04-07,HANCOCK,30-39,F,2
2020-04-07,HANCOCK,50-59,M,1
2020-04-07,HANCOCK,20-29,F,2
2020-04-07,HANCOCK,40-49,M,2
2020-04-07,HANCOCK,50-59,F,2
2020-04-07,HANCOCK,80+,M,1
2020-04-07,HANCOCK,40-49,F,1
2020-04-07,HANCOCK,80+,F,1
2020-04-07,HENDRICKS,40-49,F,2
2020-04-07,HENDRICKS,60-69,F,1
2020-04-07,HENDRICKS,30-39,M,5
2020-04-07,HENDRICKS,50-59,M,3
2020-04-07,HENDRICKS,30-39,F,1
2020-04-07,HENDRICKS,60-69,M,5
2020-04-07,HENDRICKS,50-59,F,1
2020-04-07,HENRY,70-79,M,1
2020-04-07,HENRY,40-49,F,1
2020-04-07,HENRY,30-39,F,1
2020-04-07,HENRY,50-59,F,1
2020-04-07,HOWARD,60-69,F,2
2020-04-07,HOWARD,40-49,F,2
2020-04-07,HOWARD,30-39,F,1
2020-04-07,JACKSON,20-29,F,1
2020-04-07,JACKSON,50-59,M,2
2020-04-07,JACKSON,50-59,F,2
2020-04-07,JACKSON,0-19,F,1
2020-04-07,JENNINGS,30-39,M,1
2020-04-07,JOHNSON,30-39,U,1
2020-04-07,JOHNSON,60-69,F,2
2020-04-07,JOHNSON,70-79,F,1
2020-04-07,JOHNSON,30-39,M,1
2020-04-07,JOHNSON,40-49,F,2
2020-04-07,JOHNSON,50-59,F,2
2020-04-07,JOHNSON,70-79,M,1
2020-04-07,JOHNSON,80+,F,1
2020-04-07,JOHNSON,30-39,F,1
2020-04-07,JOHNSON,50-59,M,1
2020-04-07,JOHNSON,40-49,M,2
2020-04-07,JOHNSON,20-29,F,2
2020-04-07,JOHNSON,80+,M,1
2020-04-07,KNOX,20-29,M,1
2020-04-07,KOSCIUSKO,70-79,M,1
2020-04-07,KOSCIUSKO,50-59,M,1
2020-04-07,LAKE,60-69,M,6
2020-04-07,LAKE,30-39,M,3
2020-04-07,LAKE,20-29,M,1
2020-04-07,LAKE,40-49,M,5
2020-04-07,LAKE,60-69,F,2
2020-04-07,LAKE,20-29,F,1
2020-04-07,LAKE,50-59,M,6
2020-04-07,LAKE,0-19,F,1
2020-04-07,LAKE,80+,F,3
2020-04-07,LAKE,50-59,F,8
2020-04-07,LAKE,40-49,F,2
2020-04-07,LAKE,30-39,F,3
2020-04-07,LAPORTE,20-29,M,1
2020-04-07,LAPORTE,30-39,F,1
2020-04-07,LAPORTE,60-69,F,1
2020-04-07,LAWRENCE,80+,M,1
2020-04-07,LAWRENCE,60-69,F,1
2020-04-07,LAWRENCE,0-19,F,1
2020-04-07,LAWRENCE,80+,F,3
2020-04-07,MADISON,70-79,F,1
2020-04-07,MADISON,50-59,M,2
2020-04-07,MADISON,50-59,F,1
2020-04-07,MADISON,30-39,U,1
2020-04-07,MADISON,80+,M,1
2020-04-07,MADISON,20-29,M,1
2020-04-07,MARION,30-39,M,15
2020-04-07,MARION,60-69,M,7
2020-04-07,MARION,60-69,F,9
2020-04-07,MARION,70-79,M,6
2020-04-07,MARION,50-59,F,15
2020-04-07,MARION,80+,M,2
2020-04-07,MARION,40-49,M,16
2020-04-07,MARION,60-69,U,1
2020-04-07,MARION,40-49,F,18
2020-04-07,MARION,50-59,M,16
2020-04-07,MARION,80+,F,1
2020-04-07,MARION,0-19,M,3
2020-04-07,MARION,30-39,F,17
2020-04-07,MARION,20-29,F,12
2020-04-07,MARION,20-29,M,3
2020-04-07,MARION,70-79,F,5
2020-04-07,MARION,0-19,F,1
2020-04-07,MARSHALL,70-79,M,1
2020-04-07,MIAMI,40-49,F,2
2020-04-07,MIAMI,50-59,M,1
2020-04-07,MONROE,20-29,F,1
2020-04-07,MONROE,70-79,U,1
2020-04-07,MONROE,40-49,M,1
2020-04-07,MONROE,80+,U,1
2020-04-07,MONROE,60-69,F,1
2020-04-07,MONROE,70-79,M,1
2020-04-07,MONTGOMERY,40-49,U,1
2020-04-07,MORGAN,60-69,F,1
2020-04-07,MORGAN,60-69,M,1
2020-04-07,MORGAN,30-39,F,1
2020-04-07,PORTER,50-59,F,1
2020-04-07,PUTNAM,20-29,F,1
2020-04-07,PUTNAM,40-49,F,1
2020-04-07,RIPLEY,50-59,M,1
2020-04-07,RIPLEY,70-79,M,1
2020-04-07,SCOTT,60-69,F,1
2020-04-07,SCOTT,40-49,M,1
2020-04-07,SCOTT,30-39,F,1
2020-04-07,SHELBY,20-29,M,1
2020-04-07,SHELBY,40-49,F,1
2020-04-07,SHELBY,50-59,F,1
2020-04-07,SHELBY,70-79,M,1
2020-04-07,SHELBY,30-39,F,1
2020-04-07,ST JOSEPH,20-29,M,1
2020-04-07,ST JOSEPH,60-69,M,2
2020-04-07,ST JOSEPH,60-69,F,3
2020-04-07,ST JOSEPH,40-49,F,2
2020-04-07,ST JOSEPH,50-59,F,1
2020-04-07,ST JOSEPH,30-39,M,1
2020-04-07,ST JOSEPH,70-79,M,1
2020-04-07,ST JOSEPH,50-59,M,2
2020-04-07,STARKE,60-69,M,1
2020-04-07,STEUBEN,50-59,M,1
2020-04-07,SULLIVAN,40-49,F,1
2020-04-07,TIPPECANOE,20-29,F,1
2020-04-07,TIPPECANOE,70-79,M,1
2020-04-07,TIPPECANOE,60-69,U,1
2020-04-07,TIPTON,30-39,F,1
2020-04-07,UNION,50-59,F,1
2020-04-07,UNION,50-59,M,1
2020-04-07,VANDERBURGH,50-59,F,1
2020-04-07,VIGO,60-69,M,2
2020-04-07,VIGO,40-49,M,2
2020-04-07,VIGO,20-29,M,1
2020-04-07,VIGO,60-69,F,1
2020-04-07,WARRICK,80+,F,1
2020-04-07,WARRICK,60-69,F,1
2020-04-07,WARRICK,70-79,M,1
2020-04-07,WASHINGTON,50-59,M,1
2020-04-07,WAYNE,60-69,M,1
2020-04-07,WAYNE,50-59,F,1
2020-04-08,ALLEN,60-69,F,1
2020-04-08,ALLEN,0-19,F,1
2020-04-08,ALLEN,70-79,F,1
2020-04-08,ALLEN,50-59,M,2
2020-04-08,ALLEN,30-39,M,1
2020-04-08,ALLEN,20-29,F,1
2020-04-08,ALLEN,60-69,M,1
2020-04-08,ALLEN,40-49,F,2
2020-04-08,ALLEN,50-59,F,1
2020-04-08,BARTHOLOMEW,30-39,F,1
2020-04-08,BARTHOLOMEW,40-49,F,4
2020-04-08,BARTHOLOMEW,70-79,M,1
2020-04-08,BARTHOLOMEW,60-69,M,2
2020-04-08,BARTHOLOMEW,80+,F,1
2020-04-08,BARTHOLOMEW,50-59,M,1
2020-04-08,BARTHOLOMEW,20-29,F,1
2020-04-08,BARTHOLOMEW,40-49,M,1
2020-04-08,BARTHOLOMEW,20-29,M,1
2020-04-08,BARTHOLOMEW,50-59,F,2
2020-04-08,BARTHOLOMEW,30-39,M,2
2020-04-08,BOONE,80+,M,1
2020-04-08,BOONE,70-79,M,1
2020-04-08,BOONE,70-79,F,2
2020-04-08,BOONE,40-49,F,1
2020-04-08,BOONE,80+,F,2
2020-04-08,CASS,70-79,F,1
2020-04-08,CLARK,40-49,M,1
2020-04-08,CLARK,80+,F,1
2020-04-08,CLARK,20-29,M,1
2020-04-08,CLARK,50-59,M,1
2020-04-08,CLARK,50-59,F,1
2020-04-08,CLARK,60-69,F,2
2020-04-08,CLARK,40-49,F,2
2020-04-08,CLARK,30-39,M,1
2020-04-08,CLAY,40-49,F,1
2020-04-08,CLAY,60-69,M,1
2020-04-08,CLINTON,20-29,M,1
2020-04-08,CLINTON,80+,F,1
2020-04-08,CLINTON,30-39,F,1
2020-04-08,DAVIESS,40-49,F,1
2020-04-08,DAVIESS,50-59,M,1
2020-04-08,DAVIESS,80+,F,1
2020-04-08,DEARBORN,70-79,F,1
2020-04-08,DEARBORN,30-39,F,1
2020-04-08,DEARBORN,50-59,M,1
2020-04-08,DEARBORN,70-79,M,1
2020-04-08,DECATUR,60-69,F,1
2020-04-08,DECATUR,60-69,M,2
2020-04-08,DECATUR,20-29,M,2
2020-04-08,DECATUR,80+,M,1
2020-04-08,DECATUR,30-39,M,1
2020-04-08,DECATUR,50-59,F,1
2020-04-08,DECATUR,80+,F,1
2020-04-08,DEKALB,40-49,F,1
2020-04-08,DELAWARE,60-69,M,1
2020-04-08,DELAWARE,50-59,M,1
